image number,alt,article_heading,description
image_1_1.jpg,Cancer treatment,Immunotherapy achieves remarkable survival rates in a handful of tumors,"The image depicts a person seated in a medical examination chair, which is typically found in a doctor's office or clinic. The individual appears to be undergoing a medical examination or treatment, as indicated by the presence of medical equipment and devices. The person is wearing a black jacket and a red and blue patterned skirt, and they are holding a book or document in their hands. The room has a clinical setting with medical equipment in the background, suggesting a healthcare environment. The person's posture and the presence of medical equipment indicate that they are likely receiving some form of medical attention or examination."
image_2_1.jpg,TDAH salud mental,Being distracted doesn’t mean you have ADHD: The danger of self-diagnosis in teenagers,"The image depicts a woman sitting at a table, engrossed in her work on a laptop. She is wearing a peach-colored blouse and has her hair tied back. Her eyes are closed, and she appears to be deep in thought or concentration. The laptop is open in front of her, with the screen visible but the content not discernible. The setting suggests an indoor environment, possibly an office or study area, with other individuals in the background who are not the focus of the image. There are books on the table, indicating that the woman might be studying or researching. The lighting is bright, suggesting it could be daytime."
image_3_1.jpg,Diego Hidalgo,Diego Hidalgo: ‘Banning the sale of phones to teenagers would empower parents’,"In the image, there is a man sitting at a wooden table, which appears to be made of reclaimed wood. The man is wearing a green button-up shirt and glasses, and he has a beard. He is resting his chin on his hand, suggesting a thoughtful or contemplative pose. On the table in front of him is a small, black object that could be a smartphone or a camera. The setting appears to be outdoors, as there are green plants in the background and a fence visible. There are also chairs with green and white striped cushions around the table, indicating that this might be a public seating area or a café. The man seems to be alone at the table, and the overall atmosphere is calm and relaxed."
image_3_2.jpg,Diego Hidalgo is also the driving force behind the OFF Manifesto an initiative that advocates for the control of technology.,Diego Hidalgo: ‘Banning the sale of phones to teenagers would empower parents’,"The image depicts a man standing outdoors, likely at a café or restaurant, given the presence of outdoor furniture and umbrellas. The man is wearing a light green, long-sleeved shirt with a collar and rolled-up sleeves, paired with beige trousers. He has short, dark hair and is wearing glasses. His posture is relaxed, with his hands casually tucked into his shirt pockets. The background shows a wooden fence with greenery, suggesting a garden or park setting. There are tables and chairs with striped cushions, and umbrellas are visible, indicating a shaded outdoor dining area. The lighting suggests it might be daytime, and the overall ambiance appears to be casual and relaxed."
image_4_1.jpg,Rows of lettuce crop in England.,Extreme weather and epidemics: How 75 people were hospitalized after eating contaminated lettuce,"The image depicts a vast agricultural field under a partly cloudy sky. The field is divided into multiple sections, each with a different color of crop. The majority of the field is a vibrant green, indicating a healthy crop of leafy vegetables, possibly lettuce or spinach. There are also sections of red and yellow crops, which could be tomatoes or other vegetables. The crops are neatly arranged in rows, and the field is bordered by a dirt path that separates the sections. The overall scene suggests a well-maintained and organized farm, with a focus on crop diversity."
image_5_1.jpg,Fármacos radioactivos contra el cáncer,New generation of radioactive drugs strike cancer with molecular precision,"The image depicts a close-up view of a laptop screen displaying a grid of brain scans. The brain scans are in black and white, and they are arranged in a grid format, with each scan occupying its own square. The laptop is placed on a desk, and there are various bottles and containers around it, suggesting a scientific or medical setting. The focus of the image is on the laptop screen and the brain scans, with the surrounding objects slightly blurred, emphasizing the importance of the brain scans."
image_5_2.jpg,Use of radiation to kill cancer cells has a long history. In this 1915 photo a woman receives “roentgenotherapy” — treatment with X-rays — directed at an epithelial-cell cancer on her face.,New generation of radioactive drugs strike cancer with molecular precision,"The image is a black and white photograph that features a woman in the foreground and a mechanical device in the background. The woman appears to be wearing a light-colored garment, possibly a blouse or a dress, and she has her hair styled in a bob cut. She is looking directly at the camera with a neutral expression.  The mechanical device in the background is complex, with various components such as gears, springs, and a central wheel. It has a cylindrical shape and seems to be a piece of machinery or a model of some sort. The device is positioned to the right of the woman and extends towards the top of the image.  The photograph has a vintage or historical feel, possibly due to the style of the woman's clothing and the design of the mechanical device. The image does not contain any text. The overall composition of the photograph suggests a theme of technology and fashion from a past era."
image_5_3.jpg,This graphic describes the basics of radiopharmaceuticals.,New generation of radioactive drugs strike cancer with molecular precision,"The image is an infographic that illustrates the concept of targeted radiotherapy drugs in cancer treatment. The infographic is divided into two main sections, each representing a different stage of the drug's interaction with cancer cells.  On the left side, there's a depiction of a radiotherapeutic drug molecule, symbolized by a green atom with a yellow nucleus and a blue linker. This molecule is shown interacting with a cancer cell, represented by a purple sphere with a green nucleus and a blue linker. The interaction is visualized through a series of arrows and lines, indicating the transfer of energy from the radiotherapeutic drug to the cancer cell.  The right side of the infographic shows the outcome of the interaction between the radiotherapeutic drug and the cancer cell. The cancer cell is now depicted as damaged, with a purple sphere with a green nucleus and a blue linker, but with a cracked appearance. This damage is a result of the radiation released by the radiotherapeutic drug, which is shown as a green radiation symbol.  The infographic also includes text that provides context to the visual elements. The title ""How targeted radiotherapy drugs work"" is prominently displayed at the top, setting the theme for the infographic. Below the visual representation, there's a description of the radiotherapeutic drug molecule and its interaction with the cancer cell. The infographic also includes a note about the selective binding of the radiotherapeutic drug on cancer cells, emphasizing the targeted nature of the treatment.  Overall, the infographic provides a clear and"
image_5_4.jpg,Radiotherapy drugs require special packaging inside lead containers and lined boxes and swift precise delivery to the sites where they will be used in treatments.,New generation of radioactive drugs strike cancer with molecular precision,"The image depicts a close-up view of a person's hand wearing a blue glove, interacting with a collection of small, green and orange containers. These containers appear to be plastic and are arranged in a grid-like pattern within a larger white container. The person's hand is pressing down on one of the green containers, which is situated in the center of the grid. The containers seem to be of a similar size and shape, with a clear, smooth surface and a simple design. The background is not visible, focusing the attention on the interaction between the hand and the containers. The image does not contain any text."
image_5_5.jpg,Interest in use of alpha particles in radiopharmaceuticals is growing because the alpha particles can be more precisely targeted to cancerous tissues and have stronger localized cell-killing properties.,New generation of radioactive drugs strike cancer with molecular precision,"The image is an infographic that illustrates the concept of ""Alpha vs Beta: Short burst or long blaze,"" which is a metaphorical representation of the energy transfer process in a linear energy transfer system. The infographic is divided into two main sections: the left side represents ""Alpha"" and the right side represents ""Beta.""  On the left side, under the label ""Linear Energy Transfer (LET),"" there is a color-coded bar graph with three bars. The first bar is labeled ""Tissue range = 90-250 keV/um"" and is colored blue. The second bar is labeled ""Alpha (particle)"" and is colored orange. The third bar is labeled ""LET = 20-190 keV/um"" and is colored green.  Below the bar graph, there is a section labeled ""Tissue range = 5-11 um"" with a purple circle representing a tumor cell.  On the right side, under the label ""Healthy cells,"" there is a section with multiple pink circles representing healthy cells.  The infographic also includes a source credit at the bottom, which reads ""ADAPTED FROM C. MULLER ET AL / CHIMA INTERNATIONAL JOURNAL FOR CHEMISTRY 2020 KNOWABLE MAGAZINE.""  The overall style of the infographic is educational and informative, using color-coding and visual representations to convey complex scientific concepts in a simplified manner."
