website,category,article_number,image number,alt,article_heading,article_url
https://nbcnews.com,science_space,2,1,China's Chang'e-5 moon probe,"Chinese scientists use lunar soil to produce water, state media reports",https://www.nbcnews.com/science/space/chinese-scientists-use-lunar-soil-produce-water-rcna167951
https://nbcnews.com,science_space,2,2,Lunar Soil Research In Beijing,"Chinese scientists use lunar soil to produce water, state media reports",https://www.nbcnews.com/science/space/chinese-scientists-use-lunar-soil-produce-water-rcna167951
https://nbcnews.com,science_space,3,1,Moon surface,"The moon had active volcanoes into the dinosaur age, study finds",https://www.nbcnews.com/news/moon-active-volcanoes-dinosaur-age-study-finds-rcna169875
https://nbcnews.com,science_space,4,1,"NASA’s Perseverance Mars rover took this selfie, made up of 62 individual images, on July 23. A rock nicknamed “Cheyava Falls,” which has features that may bear on the question of whether the Red Planet was long ago home to microscopic life, is to the left of the rover near the center of the image.",NASA’s Perseverance rover has embarked on an ambitious road trip on Mars,https://www.nbcnews.com/science/space/nasa-perseverance-rover-journey-crater-rim-rcna168616
https://nbcnews.com,science_space,4,2,"Mastcam-Z mosaic made of 59 individual Mastcam-Z images showing the area Perseverance will climb in the coming weeks on its way to Dox Castle, the rover’s first stop on the crater rim.",NASA’s Perseverance rover has embarked on an ambitious road trip on Mars,https://www.nbcnews.com/science/space/nasa-perseverance-rover-journey-crater-rim-rcna168616
https://nbcnews.com,science_space,5,1,"Polaris Dawn crew members Jared Isaacman, Anna Menon, Sarah Gillis, and Scott Poteet pose for a photo.",SpaceX postpones the launch of private Polaris mission once again,https://www.nbcnews.com/science/space/spacex-postpones-launch-private-polaris-mission-again-rcna168583
https://nbcnews.com,science_space,6,1,The Boeing Starliner capsule floats down to New Mexico.,"Boeing's uncrewed Starliner spacecraft touches down on Earth, capping months of drama in orbit",https://www.nbcnews.com/science/space/boeing-starliner-return-no-astronauts-rcna169336
https://nbcnews.com,science_space,7,1,Image: Boeing's Starliner spacecraft,"Boeing's uncrewed Starliner capsule could return to Earth by late next week, NASA says",https://www.nbcnews.com/science/space/boeing-starliner-capsule-return-uncrewed-late-week-nasa-rcna169007
https://nbcnews.com,science_space,8,1,The SpaceX Polaris crew pose at the Starbase Complex in Boca Chica.,SpaceX Polaris launch postponed after helium leak is detected,https://www.nbcnews.com/science/space/spacex-polaris-launch-postponed-helium-leak-detected-rcna167168
https://nbcnews.com,science_space,9,1,Space X Polaris Dawn Launch,SpaceX launches private mission that's expected to feature the first all-civilian spacewalk,https://www.nbcnews.com/science/space/spacex-launches-private-mission-civilian-spacewalk-rcna168436
https://nbcnews.com,science_space,9,2,Space X Falcon 9 Launch,SpaceX launches private mission that's expected to feature the first all-civilian spacewalk,https://www.nbcnews.com/science/space/spacex-launches-private-mission-civilian-spacewalk-rcna168436
https://nbcnews.com,science_space,10,1,Suni Williams and Butch Wilmore ,What went wrong with Boeing's spaceship,https://www.nbcnews.com/science/space/boeing-spaceship-what-went-wrong-nasa-astronauts-rcna167163
https://nbcnews.com,science_space,11,1,Butch Wilmore and Suni Williams,"NASA says astronauts stuck in space will not return on Boeing capsule, will wait for SpaceX craft",https://www.nbcnews.com/science/space/nasa-astronauts-stuck-space-station-will-return-spacex-rcna167164
https://nbcnews.com,science_space,11,2,Boeing's Starliner spacecraft ,"NASA says astronauts stuck in space will not return on Boeing capsule, will wait for SpaceX craft",https://www.nbcnews.com/science/space/nasa-astronauts-stuck-space-station-will-return-spacex-rcna167164
