website,category,article_number,image number,alt,article_heading,article_url
https://www.ndtv.com/,India,1,1,"Cleric Rapes 5-Year-Old Girl Inside Mosque In Rajasthan, Arrested: Cops","Cleric Rapes 5-Year-Old Girl Inside Mosque In Rajasthan, Arrested: Cops",https://www.ndtv.com/india-news/cleric-rapes-5-year-old-girl-inside-mosque-in-rajasthan-arrested-cops-6625220
https://www.ndtv.com/,India,2,1,11-Year-Old Boy Killed In Bengaluru Park After Iron Gate Falls On Him,11-Year-Old Boy Killed In Bengaluru Park After Iron Gate Falls On Him,https://www.ndtv.com/india-news/11-year-old-boy-killed-in-bengaluru-park-after-iron-gate-falls-on-him-6625012
https://www.ndtv.com/,India,3,1,'If Such Defiling Took Place In Masjid...': Pawan Kalyan On Tirupati Laddoo Row,"""If Such Defiling Took Place In Masjid..."": Pawan Kalyan On Tirupati Laddoo Row",https://www.ndtv.com/india-news/if-such-defiling-happened-with-a-church-pawan-kalyan-on-tirupati-laddoo-row-6624760
https://www.ndtv.com/,India,4,1,'Will Move Out Of Official Residence During Navratri': Arvind Kejriwal,"""Will Move Out Of Official Residence DuringNavratri"": Arvind Kejriwal",https://www.ndtv.com/india-news/will-move-out-of-official-residence-during-navratri-arvind-kejriwal-6626115
https://www.ndtv.com/,India,5,1,"Nitish Kumar Writes To PM, Urges Vande Bharat Train Between Ayodhya, Sitamarhi","Nitish Kumar Writes To PM, Urges Vande Bharat Train Between Ayodhya, Sitamarhi",https://www.ndtv.com/india-news/nitish-writes-to-pm-seeks-vande-bharat-train-between-ayodhya-and-sitamarhi-6624767
https://www.ndtv.com/,India,6,1,Condition For Supplying Ghee To TTD Changed During YSR Congress Regime: CB Naidu,Condition For Supplying Ghee To TTD Changed During YSR Congress Regime: CB Naidu,https://www.ndtv.com/india-news/tirupati-laddoo-row-animal-fat-condition-for-supplying-ghee-to-ttd-changed-during-ysr-congress-regime-chandrababu-naidu-6625154
https://www.ndtv.com/,India,7,1,Special Team To Probe Alleged Irregularities In Tirupati Temple Body,Special Team To Probe Alleged Irregularities In Tirupati Temple Body,https://www.ndtv.com/india-news/special-investigation-team-to-probe-alleged-irregularities-in-tirupati-temple-body-amid-laddoo-row-6625298
https://www.ndtv.com/,India,8,1,In Pics: Modi-Biden Bilateral Meet And Quad Leaders' Summit,In Pics: Modi-Biden Bilateral Meet And Quad Leaders' Summit,https://www.ndtv.com/world-news/in-pics-modi-biden-bilateral-meet-and-quad-leaders-summit-6625291
https://www.ndtv.com/,India,9,1,"UP Woman, Her 2 Sons Murder 17-Year-Old Daughter Who Was Raped: Cops","UP Woman, Her 2 Sons Murder 17-Year-Old Daughter Who Was Raped: Cops",https://www.ndtv.com/india-news/up-woman-her-2-sons-murder-17-year-old-daughter-who-was-raped-cops-6624872
https://www.ndtv.com/,India,10,1,"Man Rapes Sister-In Law, Forces Her To Abort Pregnancy In Thane: Cops","Man Rapes Sister-In Law, Forces Her To Abort Pregnancy In Thane: Cops",https://www.ndtv.com/india-news/man-booked-for-raping-sister-in-law-aborting-her-pregnancy-6624985
