website,category,article_number,image number,alt,article_heading,article_url
https://edition.cnn.com,politics_congress,1,1,US Coast Guard,House Oversight Committee launches investigation into Coast Guard after CNN report,https://edition.cnn.com/2023/12/08/politics/coast-guard-house-oversight-investigation-invs/index.html
https://edition.cnn.com,politics_congress,2,1,"Fouled Anchor found that despite credible evidence of assaults dating back to the late 1980s, many alleged perpetrators were not criminally investigated, allowing some of the accused to rise to top roles at the Coast Guard and other military agencies.",‘Change is necessary’: Coast Guard pledges reforms after mishandling reports of sexual assault,https://edition.cnn.com/2023/12/06/politics/coast-guard-sexual-assault-reforms-invs/index.html
https://edition.cnn.com,politics_congress,3,1,Attorney General Kris Mayes at the Arizona state Capitol in Phoenix.,Arizona fake electors led vocal campaign to overturn the 2020 election – they’re now part of a ‘robust’ state investigation,https://edition.cnn.com/2023/11/10/politics/arizona-fake-electors-kifle-invs/index.html
https://edition.cnn.com,politics_congress,3,2,"Dr. Kelli Ward at a press conference at the Maricopa County Elections Department on Nov. 18, 2020, in Phoenix.",Arizona fake electors led vocal campaign to overturn the 2020 election – they’re now part of a ‘robust’ state investigation,https://edition.cnn.com/2023/11/10/politics/arizona-fake-electors-kifle-invs/index.html
https://edition.cnn.com,politics_congress,3,3,Rep. Jake Hoffman is sworn in during the opening of the Arizona Legislature at the state Capitol in 2021. ,Arizona fake electors led vocal campaign to overturn the 2020 election – they’re now part of a ‘robust’ state investigation,https://edition.cnn.com/2023/11/10/politics/arizona-fake-electors-kifle-invs/index.html
https://edition.cnn.com,politics_congress,5,1,KINZINGER / JOHNSON SPLIT,Trump ally Mike Johnson elected House speaker three weeks after McCarthy ouster,https://edition.cnn.com/2023/10/25/politics/house-speaker-vote-republicans/index.html
https://edition.cnn.com,politics_congress,6,1,"House Judiciary Committee member Rep. Mike Johnson votes against the first of two articles of impeachment against President Donald Trump during the final moments of a hearing in the Longworth House Office Building on Capitol Hill December 13, 2019 in Washington, DC.","Who is Rep. Mike Johnson, the new House speaker?",https://edition.cnn.com/2023/10/25/politics/mike-johnson-speaker-nominee/index.html
https://edition.cnn.com,politics_congress,6,2,"Rep. Mike Johnson files his paperwork at the secretary of state's office after qualifying for his congressional reelection bid on July 20, 2018, in Baton Rouge, Louisiana. ","Who is Rep. Mike Johnson, the new House speaker?",https://edition.cnn.com/2023/10/25/politics/mike-johnson-speaker-nominee/index.html
https://edition.cnn.com,politics_congress,7,1,"A view of the US Capitol on October 23, 2023, in Washington, DC. ",One of the most important jobs in American politics has turned into a nightmare,https://edition.cnn.com/2023/10/24/politics/speakership-nightmare-republicans/index.html
https://edition.cnn.com,politics_congress,8,1,"Rep. Tom Emmer arrives for a closed-door meeting where House Republicans were trying to find consensus on nominating a new speaker on October 13, 2023.",How the ‘uniparty’ myth shut the House down,https://edition.cnn.com/2023/10/24/politics/republicans-house-uniparty-what-matters/index.html
https://edition.cnn.com,politics_congress,9,1,"House Majority Whip Tom Emmer is seen outside a House Republican Conference speaker election meeting in Longworth Building on Tuesday, October 24, 2023.","Who is Tom Emmer, the Minnesota Republican who withdrew from House speaker race hours after nomination?",https://edition.cnn.com/2023/10/24/politics/tom-emmer-house-speaker/index.html
https://edition.cnn.com,politics_congress,10,1,"Michael Whitaker, then the nominee to be the next administrator of the Federal Aviation Administration, testifies on Capitol Hill on October 4, 2023 in Washington, DC. ",Senate confirms FAA leader after 19-month vacancy,https://edition.cnn.com/2023/10/24/politics/senate-confirms-faa-michael-whitaker/index.html
https://edition.cnn.com,politics_congress,12,1,"The U.S. Capitol Building following passage in the House of a 45-day continuing resolution on September 30, 2023 in Washington, DC. ",House nears third week without speaker as eight Republicans vie for gavel,https://edition.cnn.com/2023/10/23/politics/house-speaker-gop-nominee-chaos/index.html
