website,category,article_number,image number,alt,article_heading,article_url
https://portal.auone.jp/,International,1,1,,"Large-scale protests held around the world, including in Japan, ahead of one year since the Gaza invasion",https://article.auone.jp/detail/1/4/8/333_8_r_20241006_1728143251519530
https://portal.auone.jp/,International,2,1,,"""Food samples"" developed as a uniquely Japanese culture; first workshop held in the UK, interest grows on social media",https://article.auone.jp/detail/1/4/8/333_8_r_20241006_1728142561627150
https://portal.auone.jp/,International,3,1,Rally calling for immediate ceasefire in Gaza,Rally calling for immediate ceasefire in Gaza,https://article.auone.jp/detail/1/4/8/217_8_r_20241005_1728131422709834
https://portal.auone.jp/,International,4,1,,Lebanese refugees flood into neighboring Syria; Israel destroys escape route with airstrikes,https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728127792391219
https://portal.auone.jp/,International,5,1,,"Six North Korean officers killed in Donetsk Oblast, Ukraine... possibly visiting front line as part of military exchange with Russian troops",https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728118901533448
https://portal.auone.jp/,International,6,1,,"Trump supporters check ballots by hand to ensure ""accuracy"" - causing confusion",https://article.auone.jp/detail/1/4/8/16_8_r_20241005_1728115532034756
https://portal.auone.jp/,International,7,1,,"Russia expected to soon remove Taliban designation as ""terrorist organization""",https://article.auone.jp/detail/1/4/8/333_8_r_20241005_1728113412218351
https://portal.auone.jp/,International,8,1,,"Japanese people remaining in Lebanon talk about the situation in the city: ""Everyday life is not being affected""",https://article.auone.jp/detail/1/4/8/333_8_r_20241005_1728112822088846
https://portal.auone.jp/,International,9,1,"200,000 people flee to Syria","200,000 people flee to Syria",https://article.auone.jp/detail/1/4/8/217_8_r_20241005_1728113371423543
https://portal.auone.jp/,International,10,1,,"Armed group attacks in Haiti, 70 dead, including children and women; homes set on fire, more than 6,000 evacuated",https://article.auone.jp/detail/1/4/8/407_8_r_20241005_1728111541693499
