website,category,article_number,image number,alt,article_heading,article_url
https://www.ndtv.com/,People,1,1,"Sitaram Yechury: CPM Chief, Raconteur And Pragmatic Face Of Left","Sitaram Yechury: CPM Chief, Raconteur And Pragmatic Face Of Left",https://www.ndtv.com/india-news/sitaram-yechury-cpm-chief-raconteur-and-pragmatic-face-of-left-6588156
https://www.ndtv.com/,People,2,1,"Who Is Muhammad Yunus, Possible Advisor Of Interim Bangladesh Government","Who Is Muhammad Yunus, Possible Advisor Of Interim Bangladesh Government",https://www.ndtv.com/world-news/bangladesh-unrest-who-is-muhammad-yunus-possible-advisor-of-interim-bangladesh-government-6273576
https://www.ndtv.com/,People,3,1,Yamini Krishnamoorti 1940-2024: The Doyen Who Lit The Stage With Her Majestic Style No More,Yamini Krishnamoorti 1940-2024: The Doyen Who Lit The Stage With Her Majestic Style No More,https://www.ndtv.com/people/yamini-krishnamoorti-1940-2024-the-doyen-who-lit-the-stage-with-her-majestic-style-no-more-6259232
https://www.ndtv.com/,People,4,1,"Who Is Sanjeev Jain, Realty Firm CEO Arrested After High-Speed Chase","Who Is Sanjeev Jain, Realty Firm CEO Arrested After High-Speed Chase",https://www.ndtv.com/india-news/sanjeev-jain-parsvnath-landmark-ceo-who-is-sanjeev-jain-realty-firm-ceo-arrested-after-high-speed-chase-6265619
https://www.ndtv.com/,People,5,1,Imane Khelif: Boxer In Gender Row And Now Olympic Champion,Imane Khelif: Boxer In Gender Row And Now Olympic Champion,https://www.ndtv.com/world-news/imane-khelif-boxer-in-gender-row-and-now-olympic-champion-6304776
https://www.ndtv.com/,People,6,1,Hezbollah's Hassan Nasrallah: The Most Powerful Man In Lebanon,Hezbollah's Hassan Nasrallah: The Most Powerful Man In Lebanon,https://www.ndtv.com/world-news/hezbollahs-hassan-nasrallah-the-most-powerful-man-in-lebanon-6604424
https://www.ndtv.com/,People,7,1,Poor Man's Banker To Leading Bangladesh: Muhammad Yunus's Journey,Poor Man's Banker To Leading Bangladesh: Muhammad Yunus's Journey,https://www.ndtv.com/world-news/bangladesh-unrest-nobel-laureate-muhammad-yunus-to-lead-bangladesh-after-shunning-politics-6280701
https://www.ndtv.com/,People,8,1,"Buddhadeb Bhattacharjee, The Man Who Tried To Undo Bengal Mess, But Too Late","Buddhadeb Bhattacharjee, The Man Who Tried To Undo Bengal Mess, But Too Late",https://www.ndtv.com/people/buddhadeb-bhattacharjee-the-man-who-tried-to-undo-bengal-mess-but-too-late-6290422
https://www.ndtv.com/,People,9,1,"'Looked Calm, There Was Storm Inside': Turkish Shooter On 'Cool' Posture","""Looked Calm, There Was Storm Inside"": Turkish Shooter On 'Cool' Posture",https://www.ndtv.com/people/yusuf-dikec-paris-olympics-viral-turkish-shooter-had-thought-of-quitting-sport-if-he-won-olympic-gold-6259551
https://www.ndtv.com/,People,10,1,"AG Noorani, Noted Constitutional Expert, Lawyer, Author And More","AG Noorani, Noted Constitutional Expert, Lawyer, Author And More",https://www.ndtv.com/india-news/ag-noorani-noted-constitutional-expert-lawyer-author-and-more-6446709
