website,category,article_number,image number,alt,article_heading,article_url
https://www.rbc.ru/,Sports,1,1,Photo: Valentina Pevtsova / TASS,Zenit wins thanks to penalty goal and regains lead in RPL,https://sportrbc.ru/news/67015c2c9a7947667fc720b4
https://www.rbc.ru/,Sports,2,1,Alena Kostornaya and Georgy Kunitsa,Kostornaya became a coach at the Plushenko Academy,https://sportrbc.ru/news/670159da9a7947d4167ddd6b
https://www.rbc.ru/,Sports,3,1,Photo: press service of FC Lokomotiv,"""The rise of Spartak and the decline of Zenit."" What are the results of the start of the RPL season",https://sportrbc.ru/news/6700f2329a79477c44571700
https://www.rbc.ru/,Sports,4,1,Photo: press service of FC Dynamo,"Zenit will try to regain the lead, Moscow derby. Intrigues of the RPL round",https://sportrbc.ru/news/6700e4109a79478a6c4f1c52
https://www.rbc.ru/,Sports,5,1,Sasha Ilitch,RPL club dismisses first foreign coach in team history,https://sportrbc.ru/news/6701441c9a79470f0cdedc06
https://www.rbc.ru/,Sports,6,1,Head coach of the Russian national team Valery Karpin,Two teams refuse to play Russia in October,https://sportrbc.ru/news/67011eb49a7947526b47b50f
https://www.rbc.ru/,Sports,7,1,Photo: FC Akron Telegram channel,Dzyuba's club missed out on victory in RPL match in the final minutes,https://sportrbc.ru/news/67013c809a7947a0a932efdd
https://www.rbc.ru/,Sports,8,1,Фото: Bruce Bennett / Getty Images,Ovechkin Becomes Highest Paid Player in NHL History,https://sportrbc.ru/news/670100279a794749c8e11f1d
https://www.rbc.ru/,Sports,9,1,Artem Dzyuba,Dzyuba called the match after the scandal with the intimate video the most difficult in his career,https://sportrbc.ru/news/6700fa099a79478866978769
https://www.rbc.ru/,Sports,10,1,Fedor Chalov in PAOK,Greek club fines Russian national team players after series of defeats,https://sportrbc.ru/news/6700f2e69a794717537a8269
