website,category,article_number,image number,alt,article_heading,article_url
https://edition.cnn.com,health_sleep,1,1,exp phone addiction guest intv 120803PSEG2 cnni world_00012801.png,It’s time for parents to learn manners around phone use,https://edition.cnn.com/2024/09/06/health/parents-phone-addiction-wellness/index.html
https://edition.cnn.com,health_sleep,1,2,Overuse of technology often can rob both parents and children of positive interactions and quality time.,It’s time for parents to learn manners around phone use,https://edition.cnn.com/2024/09/06/health/parents-phone-addiction-wellness/index.html
https://edition.cnn.com,health_sleep,2,1,brielle elliott,Work that White people can do to create a just world,https://edition.cnn.com/2024/09/05/health/anti-racism-daily-practice-jennifer-harvey-wellness/index.html
https://edition.cnn.com,health_sleep,2,2,"The new book ""Anti-Racism as Daily Practice"" is intended to be a ""container for learning,"" its author says.",Work that White people can do to create a just world,https://edition.cnn.com/2024/09/05/health/anti-racism-daily-practice-jennifer-harvey-wellness/index.html
https://edition.cnn.com,health_sleep,2,3,"Author Jennifer Harvey says, “If silence about race is the norm, that doesn’t mean racism isn’t happening. If no one speaks up, racism is given a pass.""",Work that White people can do to create a just world,https://edition.cnn.com/2024/09/05/health/anti-racism-daily-practice-jennifer-harvey-wellness/index.html
https://edition.cnn.com,health_sleep,2,4,"The best way for White people to take immediate action is to reach out to an organization led by people of color and offer help, Harvey suggests.",Work that White people can do to create a just world,https://edition.cnn.com/2024/09/05/health/anti-racism-daily-practice-jennifer-harvey-wellness/index.html
https://edition.cnn.com,health_sleep,3,1,couch workout 3,"Chair yoga is not just for older people. It’s good for everyone, especially the desk-bound",https://edition.cnn.com/2024/09/03/health/chair-yoga-flexibility-stress-relief-wellness/index.html
https://edition.cnn.com,health_sleep,3,2,"Chair yoga, such as seated twists, is traditional yoga performed while sitting in or using a chair. Regardless of age, it's great for everyone, especially those glued to their desks during the workday.","Chair yoga is not just for older people. It’s good for everyone, especially the desk-bound",https://edition.cnn.com/2024/09/03/health/chair-yoga-flexibility-stress-relief-wellness/index.html
https://edition.cnn.com,health_sleep,4,1,Girl texting on smartphone at home,Your children’s smartphones aren’t making them smarter,https://edition.cnn.com/2024/09/02/health/phones-allowed-school-children-wellness/index.html
https://edition.cnn.com,health_sleep,4,2,Children may spend less time talking and hanging out with friends if they're busy checking their phones at lunch or recess.,Your children’s smartphones aren’t making them smarter,https://edition.cnn.com/2024/09/02/health/phones-allowed-school-children-wellness/index.html
https://edition.cnn.com,health_sleep,5,1,"<p>Parents in the United States are overwhelmed and burned out with the “dizzying pace” of the world, according to a Surgeon General's advisory. CNN’s Jacqueline Howard reports. </p>",Parents are not OK right now. Here’s what they can do,https://edition.cnn.com/2024/09/01/health/parenting-stress-tips-surgeon-general-wellness/index.html
https://edition.cnn.com,health_sleep,5,2,"Today's parents and caregivers are stressed out, and the US surgeon general has called the problem a public health concern. And if parents are stressed, kids get stressed, too.",Parents are not OK right now. Here’s what they can do,https://edition.cnn.com/2024/09/01/health/parenting-stress-tips-surgeon-general-wellness/index.html
https://edition.cnn.com,health_sleep,6,1,"Eating when you have emotions isn't a problem by itself, experts said. It's about context.","Food as fuel might not be the healthiest approach, experts say",https://edition.cnn.com/2024/09/01/health/emotional-eating-wellness/index.html
https://edition.cnn.com,health_sleep,7,1,Apnea LBB 01,"What a weekend snooze could do for your heart health, according to new research",https://edition.cnn.com/2024/08/30/health/weekend-sleep-lower-heart-disease-risk-wellness/index.html
https://edition.cnn.com,health_sleep,7,2,"Sleeping in on weekends may lower your risk of developing heart disease later in life, new research suggests.","What a weekend snooze could do for your heart health, according to new research",https://edition.cnn.com/2024/08/30/health/weekend-sleep-lower-heart-disease-risk-wellness/index.html
https://edition.cnn.com,health_sleep,8,1,Some teenagers can become more difficult at home when they're transitioning into adulthood and preparing to go off to college.,"No longer babies, some teens take to ‘soiling the nest’",https://edition.cnn.com/2024/08/29/health/soiling-the-nest-teen-slang-wellness/index.html
https://edition.cnn.com,health_sleep,9,1,An illustrated view of spermatozoa under a microscope.,What your semen says about your health,https://edition.cnn.com/2024/08/28/health/semen-mens-health-wellness/index.html
https://edition.cnn.com,health_sleep,10,1,"Colostrum supplements may have health benefits for some people, but much more research is needed, experts say.",Why a ‘liquid gold’ substance for cows is making waves with humans,https://edition.cnn.com/2024/08/27/health/colostrum-supplements-pros-cons-wellness/index.html
