website,category,article_number,image number,alt,article_heading,article_url
https://bbc.com,Artificial Intelligence,1,1,BBC A hand in front of the Korean flag uses the app Telegram on a phone,Inside the deepfake porn crisis engulfing Korean schools,https://www.bbc.com/news/articles/cpdlpj9zn9go
https://bbc.com,Artificial Intelligence,1,2,News 1 Protests in South Korea against the deepfake porn scandal,Inside the deepfake porn crisis engulfing Korean schools,https://www.bbc.com/news/articles/cpdlpj9zn9go
https://bbc.com,Artificial Intelligence,1,3,Blurred screenshot of one of the groups,Inside the deepfake porn crisis engulfing Korean schools,https://www.bbc.com/news/articles/cpdlpj9zn9go
https://bbc.com,Artificial Intelligence,1,4,"Getty Images The Telegram messaging app is seen on an iPhone in this illustration taken on 25 August, 2024 in Warsaw, Poland",Inside the deepfake porn crisis engulfing Korean schools,https://www.bbc.com/news/articles/cpdlpj9zn9go
https://bbc.com,Artificial Intelligence,2,1,Getty Images Four women in their thirties chatting with drinks in their hands,AI's solution to the 'cocktail party problem' used in court,https://www.bbc.com/news/articles/c5yk5mdj9gxo
https://bbc.com,Artificial Intelligence,2,2,Paul Cheney Keith McElveen stands in front of a white board holding a marker pen,AI's solution to the 'cocktail party problem' used in court,https://www.bbc.com/news/articles/c5yk5mdj9gxo
https://bbc.com,Artificial Intelligence,2,3,Keith McElveen Sound waves on Keith McElveen's computer screen,AI's solution to the 'cocktail party problem' used in court,https://www.bbc.com/news/articles/c5yk5mdj9gxo
https://bbc.com,Artificial Intelligence,2,4,Getty Images A young mother and her young son speak to a smart speaker on the table in front of them,AI's solution to the 'cocktail party problem' used in court,https://www.bbc.com/news/articles/c5yk5mdj9gxo
https://bbc.com,Artificial Intelligence,2,5,Bosch Samarjit Das holding the Bosch SoundSee,AI's solution to the 'cocktail party problem' used in court,https://www.bbc.com/news/articles/c5yk5mdj9gxo
https://bbc.com,Artificial Intelligence,3,1,Getty Images People try out the new Apple iPhone 16 which has a button for the camera,Apple banks on AI to boost sales of new iPhone 16,https://www.bbc.com/news/articles/c8erzx2n3j7o
https://bbc.com,Artificial Intelligence,3,2,EPA Apple's new AirPods,Apple banks on AI to boost sales of new iPhone 16,https://www.bbc.com/news/articles/c8erzx2n3j7o
https://bbc.com,Artificial Intelligence,4,1,BBC/ Klawe Rzeczy Stylised image of Lindsay-Rae McIntyre against a collage of people at work (Credit: BBC/ Klawe Rzeczy),Microsoft is turning to AI to make its workplace more inclusive,https://www.bbc.com/worklife/article/20240905-microsoft-ai-interview-bbc-executive-lounge
https://bbc.com,Artificial Intelligence,4,2,Getty Images Copilot – Microsoft’s AI chatbot – is now available as part of Microsoft 365 software and the Windows operating system (Credit: Getty Images),Microsoft is turning to AI to make its workplace more inclusive,https://www.bbc.com/worklife/article/20240905-microsoft-ai-interview-bbc-executive-lounge
https://bbc.com,Artificial Intelligence,4,3,Getty Images Microsoft CEO Satya Nadella says embracing AI is helping push the company towards its goal of building technology “that understands us” (Credit: Getty Images),Microsoft is turning to AI to make its workplace more inclusive,https://www.bbc.com/worklife/article/20240905-microsoft-ai-interview-bbc-executive-lounge
https://bbc.com,Artificial Intelligence,4,4,"Microsoft Lindsay-Rae McIntyre, Microsoft’s Chief Diversity Officer, says her team is focused on embedding inclusion practices into the firm’s AI research (Credit: Microsoft)",Microsoft is turning to AI to make its workplace more inclusive,https://www.bbc.com/worklife/article/20240905-microsoft-ai-interview-bbc-executive-lounge
https://bbc.com,Artificial Intelligence,5,1,"BBC Paul Skye Lehrman and Linnea Sage, who claim their voices were stolen, sit in armchairs with neutral expressions.",'A tech firm stole our voices - then cloned and sold them',https://www.bbc.com/news/articles/c3d9zv50955o
https://bbc.com,Artificial Intelligence,5,2,"Messages exchanged, which state ""we are researching speech synthesis... your voiceover will be used for academic research purposes only""",'A tech firm stole our voices - then cloned and sold them',https://www.bbc.com/news/articles/c3d9zv50955o
https://bbc.com,Artificial Intelligence,5,3,"A message which states these are ""test scripts"" which will ""not be disclosed externally"".",'A tech firm stole our voices - then cloned and sold them',https://www.bbc.com/news/articles/c3d9zv50955o
https://bbc.com,Artificial Intelligence,6,1,Getty Images A woman is holding her hand on her chest to indicate a problem with her heart. She is wearing a light pink T-shirt,AI could help identify high-risk heart patients,https://www.bbc.com/news/articles/cj620yl96kzo
https://bbc.com,Artificial Intelligence,7,1,Vision Zero  A child without a seat belt in the front passenger seat of a car ,AI cameras spot toddlers not wearing seat belts,https://www.bbc.com/news/articles/c5y3pdp099zo
https://bbc.com,Artificial Intelligence,7,2,Vision Zero  An image captured by an AI camera shows a child on a tablet in the front passenger seat not wearing a seatbelt,AI cameras spot toddlers not wearing seat belts,https://www.bbc.com/news/articles/c5y3pdp099zo
https://bbc.com,Artificial Intelligence,7,3,Seth Marks faces the camera wearing a grey jacket and T-shirt. ,AI cameras spot toddlers not wearing seat belts,https://www.bbc.com/news/articles/c5y3pdp099zo
https://bbc.com,Artificial Intelligence,7,4,Vision Zero  A child sits cross-legged in the front passenger seat of a car with no seatbelt while the adult driving wears a seatbelt,AI cameras spot toddlers not wearing seat belts,https://www.bbc.com/news/articles/c5y3pdp099zo
https://bbc.com,Artificial Intelligence,7,5,"A trailer mounted with AI cameras on the left of the shot, with the A38 on the right side with vehicles on the road ",AI cameras spot toddlers not wearing seat belts,https://www.bbc.com/news/articles/c5y3pdp099zo
https://bbc.com,Artificial Intelligence,8,1,Estudio Santa Rita Illustration of a hand holding a phone surrounded by ingredients and cooking pots (Credit: Estudio Santa Rita),'It looks like cat food': The grey goop dreamed up by artificial intelligence,https://www.bbc.com/future/article/20240823-artificial-intelligence-wants-to-tell-you-what-to-cook-but-are-the-results-edible
https://bbc.com,Artificial Intelligence,8,2,Estudio Santa Rita Human chefs draw not only on their knowledge about what ingredients work together but also on cultural and emotional experience (Credit: Estudio Santa Rita),'It looks like cat food': The grey goop dreamed up by artificial intelligence,https://www.bbc.com/future/article/20240823-artificial-intelligence-wants-to-tell-you-what-to-cook-but-are-the-results-edible
https://bbc.com,Artificial Intelligence,8,3,"Estudio Santa Rita The flavours we enjoy in our food come down to far more than simply the right mix of chemicals, which is something AI can struggle to grasp (Credit: Estudio Santa Rita)",'It looks like cat food': The grey goop dreamed up by artificial intelligence,https://www.bbc.com/future/article/20240823-artificial-intelligence-wants-to-tell-you-what-to-cook-but-are-the-results-edible
