website,category,article_number,image number,alt,article_heading,article_url
https://news.yahoo.com/,Science,1,1,Shadow of boy walking next to railing at sunset. (Aaron McCoy / Getty Images),6-year-old boy kidnapped 73 years ago from California park found alive and well as senior citizen,https://www.yahoo.com/news/6-old-boy-kidnapped-73-195210899.html
https://news.yahoo.com/,Science,2,1,A right whale photographed near fishing gear south of Long Island. / Credit: New England Aquarium,Unusual sighting of endangered whales has scientists concerned,https://www.yahoo.com/news/unusual-sighting-endangered-whales-scientists-183400255.html
https://news.yahoo.com/,Science,2,2,A group of North Atlantic right whales feeding south of Long Island. / Credit: New England Aquarium,Unusual sighting of endangered whales has scientists concerned,https://www.yahoo.com/news/unusual-sighting-endangered-whales-scientists-183400255.html
https://news.yahoo.com/,Science,3,1,,New species of ghost shark discovered by New Zealand scientists,https://www.yahoo.com/news/species-ghost-shark-discovered-zealand-160006807.html
https://news.yahoo.com/,Science,4,1, Michael Anenburg from ANU in his lab. - Jamie Kidston/ANU,Mysterious magma in extinct volcanoes may be filled with elements needed to power the future,https://www.yahoo.com/news/mysterious-magma-extinct-volcanoes-may-141848299.html
https://news.yahoo.com/,Science,4,2,"Pilot Knob National Wildlife Refuge in Missouri, a former iron-ore mine, could also hold rare earth elements. - Alamy",Mysterious magma in extinct volcanoes may be filled with elements needed to power the future,https://www.yahoo.com/news/mysterious-magma-extinct-volcanoes-may-141848299.html
https://news.yahoo.com/,Science,5,1,Researchers uncovered a variety of bronze and flint arrowheads at the Tollense Valley site. - Leif Inselmann,"Thousands of bones and hundreds of weapons reveal grisly insights into a 3,250-year-old battle",https://www.yahoo.com/news/arrowheads-reveal-insights-armies-fought-164151531.html
https://news.yahoo.com/,Science,5,2,"Lead study author Leif Inselmann holds one of the arrowheads recovered from Mecklenburg-Western Pomerania, a state in northeast Germany that’s home to the Tollense Valley. - Leif Inselmann","Thousands of bones and hundreds of weapons reveal grisly insights into a 3,250-year-old battle",https://www.yahoo.com/news/arrowheads-reveal-insights-armies-fought-164151531.html
https://news.yahoo.com/,Science,5,3,An ancient skull recovered from the Tollense Valley site was found perforated with a bronze arrowhead. - Volker Minkus/Minkusimages,"Thousands of bones and hundreds of weapons reveal grisly insights into a 3,250-year-old battle",https://www.yahoo.com/news/arrowheads-reveal-insights-armies-fought-164151531.html
https://news.yahoo.com/,Science,5,4,Researchers cataloged the types of injuries inflicted on remains recovered in the Tollense Valley to understand how the conflict played out. - Ute Brinker,"Thousands of bones and hundreds of weapons reveal grisly insights into a 3,250-year-old battle",https://www.yahoo.com/news/arrowheads-reveal-insights-armies-fought-164151531.html
https://news.yahoo.com/,Science,6,1,black and white photos of a grainy triangular shape,New image of China's secret space plane shows delta-wing design,https://www.yahoo.com/news/image-chinas-secret-space-plane-140014273.html
https://news.yahoo.com/,Science,6,2, Black and white photos of a grainy triangular shape. ,New image of China's secret space plane shows delta-wing design,https://www.yahoo.com/news/image-chinas-secret-space-plane-140014273.html
https://news.yahoo.com/,Science,7,1,,"New species of ""ghost shark"" discovered living deep in the Pacific Ocean",https://www.yahoo.com/news/species-ghost-shark-discovered-living-132632648.html
https://news.yahoo.com/,Science,7,2,"The newly described Australasian Narrow-nosed Spookfish, Harriotta avia. / Credit: NIWA","New species of ""ghost shark"" discovered living deep in the Pacific Ocean",https://www.yahoo.com/news/species-ghost-shark-discovered-living-132632648.html
https://news.yahoo.com/,Science,8,1, The Earth and moon as seen from the Orion spacecraft. ,"Orion spacecraft can shield Artemis astronauts from deep-space radiation, study shows",https://www.yahoo.com/news/orion-spacecraft-shield-artemis-astronauts-130006990.html
https://news.yahoo.com/,Science,9,1,Scientists in New Zealand said they have discovered a new species of ghost shark -- a 'spookfish' -- which prowls the Pacific Ocean floor hunting prey more than a mile down. (National Institute Of Water and Atmospheric Research via AFP - Getty Images),A spooky discovery deep in the Pacific: A new species of ghost shark,https://www.yahoo.com/news/spooky-discovery-deep-pacific-species-111456000.html
https://news.yahoo.com/,Science,10,1,An illustration of the G3425 with a dred dwarf star and a black hole,'Missing link' black hole lurks in strange binary system with red giant star,https://www.yahoo.com/news/missing-black-hole-lurks-strange-100004770.html
https://news.yahoo.com/,Science,10,2, A red glowing sphere next to a purple cloud of smoke with a pitch black center. ,'Missing link' black hole lurks in strange binary system with red giant star,https://www.yahoo.com/news/missing-black-hole-lurks-strange-100004770.html
https://news.yahoo.com/,Science,10,3,Three black circles decreasing in size from left to right text under the circles explains the different masses of different classes of black holes,'Missing link' black hole lurks in strange binary system with red giant star,https://www.yahoo.com/news/missing-black-hole-lurks-strange-100004770.html
