website,category,article_number,image number,alt,article_heading,article_url
https://yahoo.co.jp/,IT,1,1,,In gaming heater gloves typing with a bite finger is Osaraba,https://news.yahoo.co.jp/articles/d20d62c624b5f67ad8a11e789c432fd83f698d38
https://yahoo.co.jp/,IT,2,1,,"Top ""Coffee Maker"" Recommended 3 Selection 【 October 2024 】",https://news.yahoo.co.jp/articles/44b143b7f380da57b94f84b35d54ebb0d45a4ffc
https://yahoo.co.jp/,IT,3,1,,"Suzuki launches active light high wagon ""Spaceia Gear"" full of outdoor tastes",https://news.yahoo.co.jp/articles/036d248018612056afb4b17afa7191779ea0c36a
https://yahoo.co.jp/,IT,4,1,,D point market October 8th start opening campaign held,https://news.yahoo.co.jp/articles/f4c8ee30aa34461dce910fe35d956163700aa537
https://yahoo.co.jp/,IT,5,1,,Anime 『【 Assumption child 】』 Broadcast on TOKYO MX today from 19:00. Simultaneous terrestrial delivery at ABEMA,https://news.yahoo.co.jp/articles/43841d84dc9741f0053ba17a3be66a9f57605912
https://yahoo.co.jp/,IT,6,1,,"I want a DDR ""Dance Dance Revolution Classic Mini"" that goes down at the desk!",https://news.yahoo.co.jp/articles/23554438a51acee720d56587bc26ca7c9be0b16b
https://yahoo.co.jp/,IT,7,1,,"There is too much sense of ""urgency"" with a delinquent reminder!　 ""Storage rate is the top class of 23 wards"" of the Junko Pension Division",https://news.yahoo.co.jp/articles/b0b4aad37de4614fd8586cd001f207a9e234ae6e
https://yahoo.co.jp/,IT,8,1,,AMD publishes new BIOS Ryzen 9000 Series Performance Improvements / See each company's announcement what is the share rate of Windows 11?,https://news.yahoo.co.jp/articles/326d6abb43fe83823bba2921748048e83622055e
https://yahoo.co.jp/,IT,9,1,,"Takashi Miike also started. "" Production AI movie production progresses while Hollywood signs an AI ban contract",https://news.yahoo.co.jp/articles/f93e0a45b323885ad82108e935b551472e4ff233
https://yahoo.co.jp/,IT,10,1,,U.S. regulatory loophole China access to NVIDIA semiconductor via AWS for advanced use in cloud,https://news.yahoo.co.jp/expert/articles/f432d64ecb1dcb62b974f077b0cda5f9b855e49b
