website,category,article_number,image number,alt,article_heading,article_url
https://portal.auone.jp/,Economy,1,1,,A navigation device that uses vibrations to tell the visually impaired which way to go is now on sale by a Honda-backed startup,https://article.auone.jp/detail/1/3/6/407_6_r_20241005_1728137961574073
https://portal.auone.jp/,Economy,2,1,"This is the ""Money Plan Clinic,"" where we answer your worries about household finances. The client this time is a 61-year-old man who quit his job due to poor health. Financial planner Yasuhiko Fukano gives him some advice.",I am 61 years old and have 41.5 million yen in savings. I quit my job due to poor health. I am worried that my actual income will be zero.,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728135232252231
https://portal.auone.jp/,Economy,2,2,"Household income and expenditure data for client ""Matchage""",I am 61 years old and have 41.5 million yen in savings. I quit my job due to poor health. I am worried that my actual income will be zero.,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728135232252231
https://portal.auone.jp/,Economy,3,1,Images taken with the X-T50,The new world of the Fujifilm X-T50. What is the effect of the film simulation dial?,https://article.auone.jp/detail/1/3/7/177_7_r_20241005_1728133412597072
https://portal.auone.jp/,Economy,4,1,A story about creating a program that can convert various images into a specific format in one go - Images,A story about creating a program that can convert various images into a specific format in one go,https://article.auone.jp/detail/1/3/7/48_7_r_20241005_1728133512028130
https://portal.auone.jp/,Economy,5,1,"When it comes to saving money, choosing the right money product is important. If your company has a system, then a savings plan or a defined contribution pension plan is the first priority, but if not, then an automatic savings deposit at a bank is the first priority. On top of that, it is important to have a fixed-term deposit account. In other words, it is important to have a separate account from your ""salary deposit account = regular savings account."" We will explore the problems with only having a regular savings account.","If you want to save money, beware of the traps of regular savings accounts",https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728132501850005
https://portal.auone.jp/,Economy,6,1,,[Manga] A former banker explains! What are the financial services used by people who save money?,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728131592405246
https://portal.auone.jp/,Economy,6,2,"Each financial institution offers a variety of financial services. Some services charge fees, while others do not, but what kind of financial services are used by people who are able to save money?",[Manga] A former banker explains! What are the financial services used by people who save money?,https://article.auone.jp/detail/1/3/6/27_6_r_20241005_1728131592405246
https://portal.auone.jp/,Economy,7,1,"Honda's new ""N-BOX Joy"" released on September 27, 2024","The much talked about ""Spacia Gear"" and ""N-BOX Joy"" are now on sale! What is the appeal of the ""outdoor-style light wagons"" that have been released one after another? Comparing the latest three models",https://article.auone.jp/detail/1/3/6/341_6_r_20241005_1728130382025499
https://portal.auone.jp/,Economy,7,2,"Mitsubishi's ""Delica Mini"" was released in May 2023. It has become a hit model.","The much talked about ""Spacia Gear"" and ""N-BOX Joy"" are now on sale! What is the appeal of the ""outdoor-style light wagons"" that have been released one after another? Comparing the latest three models",https://article.auone.jp/detail/1/3/6/341_6_r_20241005_1728130382025499
https://portal.auone.jp/,Economy,7,3,"The new Suzuki ""Spacia Gear"" was released on September 20, 2024. It has a powerful front mask similar to the Jimny.","The much talked about ""Spacia Gear"" and ""N-BOX Joy"" are now on sale! What is the appeal of the ""outdoor-style light wagons"" that have been released one after another? Comparing the latest three models",https://article.auone.jp/detail/1/3/6/341_6_r_20241005_1728130382025499
https://portal.auone.jp/,Economy,8,1,,It has plenty of pockets to fit a PC. Whiteage's multi-functional shoulder bag is a new choice for business use!,https://article.auone.jp/detail/1/3/6/177_6_r_20241005_1728129772839764
https://portal.auone.jp/,Economy,9,1,Center-of-the-Milky-Way-1400x932,Do magnetic fields in space give birth to new stars? The mechanism behind the development of galaxies,https://article.auone.jp/detail/1/3/7/32_7_r_20241005_1728135936308776
https://portal.auone.jp/,Economy,9,2,,Do magnetic fields in space give birth to new stars? The mechanism behind the development of galaxies,https://article.auone.jp/detail/1/3/7/32_7_r_20241005_1728135936308776
https://portal.auone.jp/,Economy,10,1,,"Expectations of a ""major interest rate cut"" in the U.S. are largely offset by the robust employment situation… Yen weakens and stocks rise in the New York market",https://article.auone.jp/detail/1/3/6/407_6_r_20241005_1728126611879258
