image number,alt,article_heading,description
image_1_1.jpg,"The fans of FC St. Pauli pay homage to Ewald Lienen and set the direction: ""Exactly like that!""",VAR-free zone DFB Cup conquers hearts on World Cup anniversary,"The image depicts a vibrant scene at a sports event, likely a football match given the context. The atmosphere is electric, with a large crowd of spectators filling the stands. The spectators are a blur of colors, suggesting movement and excitement. The lighting is dramatic, with bright lights illuminating the scene and creating a sense of urgency and anticipation.  In the foreground, a flag is prominently displayed. The flag features a graphic of a man's face, which is a common symbol in football culture. The text on the flag reads ""GENAU SO!"" which translates to ""It's really so!"" in English. This phrase is a rallying cry often used by fans to express their support and enthusiasm for their team.  The smoke in the air adds to the intensity of the scene, suggesting the passion and energy of the fans. The smoke appears to be from flares or smoke bombs, which are often used by fans to express their excitement or frustration during the match. The use of flares is a controversial practice in sports culture, often associated with hooliganism and violence.  Overall, the image captures the raw emotion and fervor of a football match, with the flag and the crowd serving as symbols of the collective passion and identity of the fans."
image_2_1.jpg,Zico (l.) dribbles past Liverpool's Kenny Daglish in the 1981 World Cup final.,Died beautifully and forever a football god,"The image captures a dynamic moment from a soccer match. Two players are in the midst of action on the field. The player in the foreground is wearing a white jersey with red accents, shorts, and socks, and is in the process of running towards the right side of the frame. The player in the background is wearing a red jersey with white accents, shorts, and socks, and is running towards the left side of the frame. Both players appear to be in motion, suggesting a fast-paced game.  The field is surrounded by a crowd of spectators, some of whom are visible in the background. The spectators are blurred, indicating that the focus of the image is on the players and their actions. The colors in the image are vibrant, with the reds and whites of the jerseys standing out against the green of the field.  The image does not contain any text or additional elements that provide context beyond the action of the players and the presence of the spectators. The style of the image is a standard sports action shot, capturing the intensity and movement of the game."
image_3_1.jpg,Ernst Kuzorra in 1985.,When a suicide shook Schalke 04,"The image depicts an older gentleman standing in front of a set of empty stadium seats. He is dressed in a formal business suit with a tie, suggesting a professional or formal occasion. The man appears to be middle-aged or older, with a balding head and a mustache. He is looking directly at the camera with a slight smile.  The stadium seats are red and appear to be made of wood, with a concrete floor and a blue wall in the background. The seats are arranged in a semi-circle, typical of a sports or event venue. There is a soccer ball resting on the ground in front of the seats, indicating that the setting might be a soccer stadium.  The lighting in the image is natural, suggesting it was taken during the day. The overall atmosphere of the image is calm and the man seems relaxed, possibly enjoying a moment of solitude or reflection."
image_4_1.jpg,A team of guys - with Bierhoff and Sammer.,Klinsmann's miracle cure becomes a legend,"The image depicts two male soccer players in the midst of a celebration. They are both wearing white soccer jerseys with black accents and the Adidas logo on the left chest. The jerseys have the number ""20"" and ""6"" visible on the front, suggesting they are part of a team with a numerical system for player identification. The player on the left has a number ""20"" on his jersey, while the player on the right has a number ""6"". Both players are smiling broadly and appear to be in high spirits, with their arms around each other in a gesture of camaraderie and joy. The background is blurred, but it suggests an outdoor setting with a large crowd, indicating that this moment is taking place during a soccer match or event. The lighting and focus on the players suggest that this is a photograph capturing a moment of triumph or celebration."
image_4_2.jpg,Even the Queen is happy about Klinsmann’s celebration.,Klinsmann's miracle cure becomes a legend,"The image depicts a moment of triumph and celebration. At the center of the frame is a young man, presumably a soccer player, who is jubilantly raising a trophy above his head. He is wearing a white sports jersey with a logo on the left chest, and his mouth is open as if he is shouting or cheering. To his right stands a woman, dressed in a green and white outfit, who is smiling and clapping her hands in approval. She appears to be a member of the royal family, as suggested by her attire and the presence of a crown on her head.  Surrounding them is a crowd of people, some of whom are clapping and cheering. The individuals in the crowd are dressed in a variety of formal and semi-formal attire, indicating a formal or semi-formal event. The setting suggests an indoor location, possibly a stadium or a hall designed for such occasions. The lighting is bright, highlighting the subjects and the crowd, and the overall atmosphere is one of joy and accomplishment."
image_5_1.jpg,That's what a drinking bottle is actually intended for.,When HSV star Paolo Guerrero reached for the bottle,"The image depicts a male athlete in the midst of a sports event. He is wearing a dark sports jersey with the word ""Fly Emirates"" prominently displayed across the chest, indicating he is likely a player for a team sponsored by the Emirates airline. The jersey also features a blue and white striped pattern on the sleeves, which is a common design element for sports teams.  The athlete is captured in the act of drinking from a yellow and red sports drink bottle, which is held in his right hand. The bottle is positioned close to his mouth, and he appears to be taking a sip. His facial expression suggests he is focused on the game, and the act of drinking could be a moment of hydration during a break in play.  The background is blurred, but it appears to be a stadium with spectators, suggesting that this is a live sports event. The lighting and focus on the athlete indicate that the image is likely taken with a professional sports photography setup, capturing the intensity and focus of the athlete during the game."
image_5_2.jpg,Referee Rudolf Frickel has seen enough bottles and calls off the game.,When HSV star Paolo Guerrero reached for the bottle,"The image depicts a vintage scene from a soccer match. The photograph is in black and white, which gives it a timeless and nostalgic feel. The players are dressed in traditional soccer uniforms, with the home team wearing jerseys that have a distinct design, possibly featuring the team's crest or colors. The away team's jerseys are plain, suggesting a more uniform look.  The players are in various poses, some standing, some walking, and some in motion, indicating the dynamic nature of the game. The player in the center of the image is wearing a long-sleeved shirt and shorts, which is typical attire for soccer players. The player on the far right is wearing a cap, which is a common accessory for goalkeepers in soccer.  The background shows a crowd of spectators, suggesting that this is a significant match or event. The stands are filled with people, some of whom are standing, indicating the intensity of the game or a moment of excitement. The crowd's attire is not clearly visible, but their presence adds to the atmosphere of the event.  The image captures the essence of a classic soccer match, with the players, the crowd, and the intensity of the game all contributing to the overall narrative of the photograph."
image_6_1.jpg,fan culture 1967.,DFB debutants raise false hopes,"The image depicts a lively scene at a sports event, likely a football match, given the context of the text on the banner. The photograph is in black and white, which gives it a timeless and classic feel. The crowd is dense, with spectators filling the stands from the foreground to the background. The spectators are dressed in a variety of attire, suggesting a casual and informal event.  In the foreground, there are individuals who appear to be holding up a banner. The text on the banner is in German and reads ""MAROKKO. FÜBALLFÜNDE GRÜNEN ZUM LANDERSPIEL DEUTSCH-MAROKKO."" This translates to ""Morocco. Football fun for the national game Germany-Morocco."" The banner suggests that the event is a friendly match between the German national football team and Morocco, and the spectators are there to support and enjoy the game.  The setting appears to be a large stadium, with tiered seating for the spectators. The lighting suggests it's daytime, and the shadows indicate that the sun is shining from a certain angle. The overall atmosphere is one of excitement and anticipation, typical of a live sports event."
image_6_2.jpg,Not even Gerd Müller could prevent Tirana from losing to a bitter goalless draw.,DFB debutants raise false hopes,"The image captures a dynamic moment in a soccer match. The central figure is a player in a white jersey, skillfully dribbling the ball with his right foot. He's in the midst of a powerful kick, sending the ball flying towards the goal. His posture suggests a high level of skill and concentration.  Opposing him are two defenders in black jerseys, their attention riveted on the ball. One of them is in the process of intercepting the ball, his body language indicating a swift response to the player in white.  The scene is set in a large stadium, with spectators visible in the stands. The stands are filled with people, their faces a blur of anticipation and excitement. The perspective of the photo is from the stands, giving a spectator's view of the unfolding action on the field.  The image is in black and white, adding a timeless quality to the scene. The absence of color allows the viewer to focus on the action and the expressions of the players, enhancing the drama of the moment."
image_6_3.jpg,Klaus Zaczyk only enjoyed goosebumps once in his national dress.,DFB debutants raise false hopes,"The image depicts a young man standing in front of a soccer goal. He is wearing a green and white soccer jersey with a circular emblem on the left chest. The jersey has short sleeves and a V-neck collar. The man has short, dark hair and is looking off to the side with a thoughtful or contemplative expression. The background shows a clear blue sky and a soccer net with a white frame and orange netting. The man appears to be outdoors during the daytime."
